"geographicAreaM49","aquastatElement","ts_length","count_NA_raw","count_NA_imp","num_imp_values","share_NA_imp","description"
"Maldives",4533,19,19,0,19,100,"Area equipped by direct use of treated municipal wastewater"
"Maldives",4534,19,19,0,19,100,"Area equipped by direct use of not treated municipal wastewater"
"Maldives",4535,19,19,0,19,100,"Direct use of treated municipal wastewater"
"Maldives",4536,19,7,0,7,36.8421052631579,"Overlap: between surface water and groundwater"
"Maldives",4538,19,11,0,11,57.8947368421053,"% of economically active population active in agriculture"
"Mauritania",4103,23,11,0,11,47.8260869565217,"Cultivated area (arable land + permanent crops)"
"Mauritania",4105,23,11,0,11,47.8260869565217,"Rural population"
"Mauritania",4107,23,12,0,12,52.1739130434783,"Population density"
"Mauritania",4108,23,15,0,15,65.2173913043478,"Population economically active in agriculture"
"Mauritania",4150,23,11,0,11,47.8260869565217,"Long-term average annual precipitation in volume"
"Mauritania",4157,23,11,0,11,47.8260869565217,"Total internal renewable water resources (IRWR)"
"Mauritania",4158,23,12,0,12,52.1739130434783,"Total internal renewable water resources per capita"
"Mauritania",4164,23,11,0,11,47.8260869565217,"Surface water: accounted inflow"
"Mauritania",4176,23,11,0,11,47.8260869565217,"Surface water: total external renewable"
"Mauritania",4182,23,11,0,11,47.8260869565217,"Water resources: total external renewable"
"Mauritania",4185,23,11,0,11,47.8260869565217,"Total renewable surface water"
"Mauritania",4187,23,11,0,11,47.8260869565217,"Total renewable groundwater"
"Mauritania",4188,23,11,0,11,47.8260869565217,"Total renewable water resources"
"Mauritania",4190,23,12,0,12,52.1739130434783,"Total renewable water resources per capita"
"Mauritania",4192,23,11,0,11,47.8260869565217,"Dependency ratio"
"Mauritania",4196,23,23,0,23,100,"Total exploitable water resources"
"Mauritania",4253,23,21,0,21,91.304347826087,"Total water withdrawal"
"Mauritania",4254,23,21,0,21,91.304347826087,"Agricultural water withdrawal as % of total water withdrawal"
"Mauritania",4255,23,20,0,20,86.9565217391304,"Municipal water withdrawal as % of total withdrawal"
"Mauritania",4256,23,20,0,20,86.9565217391304,"Industrial water withdrawal as % of total water withdrawal"
"Mauritania",4257,23,23,0,23,100,"Total water withdrawal per capita"
"Mauritania",4263,23,23,0,23,100,"Total freshwater withdrawal (primary and secondary)"
"Mauritania",4271,23,22,0,22,95.6521739130435,"Agricultural water requirement as % of agricultural water withdrawal"
"Mauritania",4273,23,23,0,23,100,"Agricultural water withdrawal as % of total renewable water resources"
"Mauritania",4275,23,23,0,23,100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Mauritania",4300,23,23,0,23,100,"Total cultivated area drained"
"Mauritania",4305,23,23,0,23,100,"% of total cultivated area drained"
"Mauritania",4311,23,23,0,23,100,"Area equipped for full control irrigation: total"
"Mauritania",4313,23,23,0,23,100,"Area equipped for irrigation: total"
"Mauritania",4317,23,22,0,22,95.6521739130435,"Total agricultural water managed area"
"Mauritania",4319,23,21,0,21,91.304347826087,"% of agricultural water managed area equipped for irrigation"
"Mauritania",4323,23,22,0,22,95.6521739130435,"% of area equipped for irrigation by groundwater"
"Mauritania",4324,23,22,0,22,95.6521739130435,"% of area equipped for irrigation by surface water"
"Mauritania",4325,23,23,0,23,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Mauritania",4327,23,23,0,23,100,"% of area equipped for irrigation power irrigated"
"Mauritania",4328,23,21,0,21,91.304347826087,"% of the area equipped for irrigation actually irrigated"
"Mauritania",4330,23,23,0,23,100,"% of irrigation potential equipped for irrigation"
"Mauritania",4331,23,23,0,23,100,"% of the cultivated area equipped for irrigation"
"Mauritania",4445,23,23,0,23,100,"% of area equipped for irrigation salinized"
"Mauritania",4446,23,23,0,23,100,"% of area equipped for irrigation drained"
"Mauritania",4448,23,22,0,22,95.6521739130435,"Other agricultural water managed area"
"Mauritania",4450,23,23,0,23,100,"Freshwater withdrawal as % of internal renewable water resources"
"Mauritania",4455,23,23,0,23,100,"Conservation agriculture area as % of arable land area"
"Mauritania",4457,23,23,0,23,100,"Municipal water withdrawal per capita (total population)"
"Mauritania",4458,23,12,0,12,52.1739130434783,"GDP per Capita"
"Mauritania",4459,23,23,0,23,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Mauritania",4462,23,22,0,22,95.6521739130435,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Mauritania",4463,23,21,0,21,91.304347826087,"% of area equipped for full control irrigation actually irrigated"
"Mauritania",4464,23,22,0,22,95.6521739130435,"Irrigated cropping intensity"
"Mauritania",4466,23,23,0,23,100,"% of area equipped by direct use of treated municipal wastewater"
"Mauritania",4467,23,20,0,20,86.9565217391304,"Freshwater withdrawal as % of total water withdrawal"
"Mauritania",4468,23,23,0,23,100,"Municipal water withdrawal per capita (urban population)"
"Mauritania",4470,23,11,0,11,47.8260869565217,"% of total country area cultivated"
"Mauritania",4471,23,22,0,22,95.6521739130435,"Dam capacity per capita"
"Mauritania",4509,23,23,0,23,100,"Exploitable: total renewable surface water"
"Mauritania",4514,23,23,0,23,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Mauritania",4531,23,23,0,23,100,"Industrial water withdrawal per capita"
"Mauritania",4532,23,23,0,23,100,"Agricultural water withdrawal per capita"
"Mauritania",4533,23,23,0,23,100,"Area equipped by direct use of treated municipal wastewater"
"Mauritania",4534,23,23,0,23,100,"Area equipped by direct use of not treated municipal wastewater"
"Mauritania",4535,23,23,0,23,100,"Direct use of treated municipal wastewater"
"Mauritania",4536,23,11,0,11,47.8260869565217,"Overlap: between surface water and groundwater"
"Mauritania",4538,23,15,0,15,65.2173913043478,"% of economically active population active in agriculture"
"Niger",4103,28,16,0,16,57.1428571428571,"Cultivated area (arable land + permanent crops)"
"Niger",4105,28,16,0,16,57.1428571428571,"Rural population"
"Niger",4107,28,17,0,17,60.7142857142857,"Population density"
"Niger",4108,28,20,0,20,71.4285714285714,"Population economically active in agriculture"
"Niger",4150,28,16,0,16,57.1428571428571,"Long-term average annual precipitation in volume"
"Niger",4157,28,16,0,16,57.1428571428571,"Total internal renewable water resources (IRWR)"
"Niger",4158,28,17,0,17,60.7142857142857,"Total internal renewable water resources per capita"
"Niger",4164,28,16,0,16,57.1428571428571,"Surface water: accounted inflow"
"Niger",4176,28,16,0,16,57.1428571428571,"Surface water: total external renewable"
"Niger",4182,28,16,0,16,57.1428571428571,"Water resources: total external renewable"
"Niger",4185,28,16,0,16,57.1428571428571,"Total renewable surface water"
"Niger",4187,28,16,0,16,57.1428571428571,"Total renewable groundwater"
"Niger",4188,28,16,0,16,57.1428571428571,"Total renewable water resources"
"Niger",4190,28,17,0,17,60.7142857142857,"Total renewable water resources per capita"
"Niger",4192,28,16,0,16,57.1428571428571,"Dependency ratio"
"Niger",4196,28,28,0,28,100,"Total exploitable water resources"
"Niger",4253,28,26,0,26,92.8571428571429,"Total water withdrawal"
"Niger",4254,28,26,0,26,92.8571428571429,"Agricultural water withdrawal as % of total water withdrawal"
"Niger",4255,28,26,0,26,92.8571428571429,"Municipal water withdrawal as % of total withdrawal"
"Niger",4256,28,26,0,26,92.8571428571429,"Industrial water withdrawal as % of total water withdrawal"
"Niger",4257,28,28,0,28,100,"Total water withdrawal per capita"
"Niger",4263,28,28,0,28,100,"Total freshwater withdrawal (primary and secondary)"
"Niger",4271,28,28,0,28,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Niger",4273,28,28,0,28,100,"Agricultural water withdrawal as % of total renewable water resources"
"Niger",4275,28,28,0,28,100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Niger",4300,28,28,0,28,100,"Total cultivated area drained"
"Niger",4305,28,28,0,28,100,"% of total cultivated area drained"
"Niger",4311,28,28,0,28,100,"Area equipped for full control irrigation: total"
"Niger",4313,28,28,0,28,100,"Area equipped for irrigation: total"
"Niger",4317,28,28,0,28,100,"Total agricultural water managed area"
"Niger",4319,28,24,0,24,85.7142857142857,"% of agricultural water managed area equipped for irrigation"
"Niger",4323,28,27,0,27,96.4285714285714,"% of area equipped for irrigation by groundwater"
"Niger",4324,28,27,0,27,96.4285714285714,"% of area equipped for irrigation by surface water"
"Niger",4325,28,28,0,28,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Niger",4327,28,27,0,27,96.4285714285714,"% of area equipped for irrigation power irrigated"
"Niger",4328,28,26,0,26,92.8571428571429,"% of the area equipped for irrigation actually irrigated"
"Niger",4330,28,28,0,28,100,"% of irrigation potential equipped for irrigation"
"Niger",4331,28,28,0,28,100,"% of the cultivated area equipped for irrigation"
"Niger",4445,28,27,0,27,96.4285714285714,"% of area equipped for irrigation salinized"
"Niger",4446,28,28,0,28,100,"% of area equipped for irrigation drained"
"Niger",4448,28,28,0,28,100,"Other agricultural water managed area"
"Niger",4450,28,28,0,28,100,"Freshwater withdrawal as % of internal renewable water resources"
"Niger",4455,28,28,0,28,100,"Conservation agriculture area as % of arable land area"
"Niger",4457,28,27,0,27,96.4285714285714,"Municipal water withdrawal per capita (total population)"
"Niger",4458,28,16,0,16,57.1428571428571,"GDP per Capita"
"Niger",4459,28,28,0,28,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Niger",4462,28,27,0,27,96.4285714285714,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Niger",4463,28,26,0,26,92.8571428571429,"% of area equipped for full control irrigation actually irrigated"
"Niger",4464,28,27,0,27,96.4285714285714,"Irrigated cropping intensity"
"Niger",4466,28,28,0,28,100,"% of area equipped by direct use of treated municipal wastewater"
"Niger",4467,28,26,0,26,92.8571428571429,"Freshwater withdrawal as % of total water withdrawal"
"Niger",4468,28,27,0,27,96.4285714285714,"Municipal water withdrawal per capita (urban population)"
"Niger",4470,28,16,0,16,57.1428571428571,"% of total country area cultivated"
"Niger",4471,28,27,0,27,96.4285714285714,"Dam capacity per capita"
"Niger",4509,28,28,0,28,100,"Exploitable: total renewable surface water"
"Niger",4514,28,28,0,28,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Niger",4531,28,27,0,27,96.4285714285714,"Industrial water withdrawal per capita"
"Niger",4532,28,28,0,28,100,"Agricultural water withdrawal per capita"
"Niger",4533,28,28,0,28,100,"Area equipped by direct use of treated municipal wastewater"
"Niger",4534,28,28,0,28,100,"Area equipped by direct use of not treated municipal wastewater"
"Niger",4535,28,28,0,28,100,"Direct use of treated municipal wastewater"
"Niger",4536,28,16,0,16,57.1428571428571,"Overlap: between surface water and groundwater"
"Niger",4538,28,20,0,20,71.4285714285714,"% of economically active population active in agriculture"
"Nigeria",4103,28,16,0,16,57.1428571428571,"Cultivated area (arable land + permanent crops)"
"Nigeria",4105,28,16,0,16,57.1428571428571,"Rural population"
"Nigeria",4107,28,17,0,17,60.7142857142857,"Population density"
"Nigeria",4108,28,20,0,20,71.4285714285714,"Population economically active in agriculture"
"Nigeria",4150,28,16,0,16,57.1428571428571,"Long-term average annual precipitation in volume"
"Nigeria",4157,28,16,0,16,57.1428571428571,"Total internal renewable water resources (IRWR)"
"Nigeria",4158,28,17,0,17,60.7142857142857,"Total internal renewable water resources per capita"
"Nigeria",4164,28,16,0,16,57.1428571428571,"Surface water: accounted inflow"
"Nigeria",4176,28,16,0,16,57.1428571428571,"Surface water: total external renewable"
"Nigeria",4182,28,16,0,16,57.1428571428571,"Water resources: total external renewable"
"Nigeria",4185,28,16,0,16,57.1428571428571,"Total renewable surface water"
"Nigeria",4187,28,16,0,16,57.1428571428571,"Total renewable groundwater"
"Nigeria",4188,28,16,0,16,57.1428571428571,"Total renewable water resources"
"Nigeria",4190,28,17,0,17,60.7142857142857,"Total renewable water resources per capita"
"Nigeria",4192,28,16,0,16,57.1428571428571,"Dependency ratio"
"Nigeria",4196,28,28,0,28,100,"Total exploitable water resources"
"Nigeria",4253,28,25,0,25,89.2857142857143,"Total water withdrawal"
"Nigeria",4254,28,25,0,25,89.2857142857143,"Agricultural water withdrawal as % of total water withdrawal"
"Nigeria",4255,28,24,0,24,85.7142857142857,"Municipal water withdrawal as % of total withdrawal"
"Nigeria",4256,28,24,0,24,85.7142857142857,"Industrial water withdrawal as % of total water withdrawal"
"Nigeria",4257,28,27,0,27,96.4285714285714,"Total water withdrawal per capita"
"Nigeria",4263,28,28,0,28,100,"Total freshwater withdrawal (primary and secondary)"
"Nigeria",4271,28,27,0,27,96.4285714285714,"Agricultural water requirement as % of agricultural water withdrawal"
"Nigeria",4273,28,27,0,27,96.4285714285714,"Agricultural water withdrawal as % of total renewable water resources"
"Nigeria",4275,28,27,0,27,96.4285714285714,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Nigeria",4300,28,28,0,28,100,"Total cultivated area drained"
"Nigeria",4305,28,28,0,28,100,"% of total cultivated area drained"
"Nigeria",4311,28,28,0,28,100,"Area equipped for full control irrigation: total"
"Nigeria",4313,28,28,0,28,100,"Area equipped for irrigation: total"
"Nigeria",4317,28,28,0,28,100,"Total agricultural water managed area"
"Nigeria",4319,28,24,0,24,85.7142857142857,"% of agricultural water managed area equipped for irrigation"
"Nigeria",4323,28,27,0,27,96.4285714285714,"% of area equipped for irrigation by groundwater"
"Nigeria",4324,28,27,0,27,96.4285714285714,"% of area equipped for irrigation by surface water"
"Nigeria",4325,28,28,0,28,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Nigeria",4327,28,27,0,27,96.4285714285714,"% of area equipped for irrigation power irrigated"
"Nigeria",4328,28,25,0,25,89.2857142857143,"% of the area equipped for irrigation actually irrigated"
"Nigeria",4330,28,28,0,28,100,"% of irrigation potential equipped for irrigation"
"Nigeria",4331,28,28,0,28,100,"% of the cultivated area equipped for irrigation"
"Nigeria",4445,28,28,0,28,100,"% of area equipped for irrigation salinized"
"Nigeria",4446,28,28,0,28,100,"% of area equipped for irrigation drained"
"Nigeria",4448,28,28,0,28,100,"Other agricultural water managed area"
"Nigeria",4450,28,27,0,27,96.4285714285714,"Freshwater withdrawal as % of internal renewable water resources"
"Nigeria",4455,28,28,0,28,100,"Conservation agriculture area as % of arable land area"
"Nigeria",4457,28,27,0,27,96.4285714285714,"Municipal water withdrawal per capita (total population)"
"Nigeria",4458,28,16,0,16,57.1428571428571,"GDP per Capita"
"Nigeria",4459,28,28,0,28,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Nigeria",4462,28,27,0,27,96.4285714285714,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Nigeria",4463,28,26,0,26,92.8571428571429,"% of area equipped for full control irrigation actually irrigated"
"Nigeria",4464,28,27,0,27,96.4285714285714,"Irrigated cropping intensity"
"Nigeria",4466,28,28,0,28,100,"% of area equipped by direct use of treated municipal wastewater"
"Nigeria",4467,28,24,0,24,85.7142857142857,"Freshwater withdrawal as % of total water withdrawal"
"Nigeria",4468,28,27,0,27,96.4285714285714,"Municipal water withdrawal per capita (urban population)"
"Nigeria",4470,28,16,0,16,57.1428571428571,"% of total country area cultivated"
"Nigeria",4471,28,27,0,27,96.4285714285714,"Dam capacity per capita"
"Nigeria",4509,28,28,0,28,100,"Exploitable: total renewable surface water"
"Nigeria",4514,28,28,0,28,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Nigeria",4531,28,27,0,27,96.4285714285714,"Industrial water withdrawal per capita"
"Nigeria",4532,28,27,0,27,96.4285714285714,"Agricultural water withdrawal per capita"
"Nigeria",4533,28,28,0,28,100,"Area equipped by direct use of treated municipal wastewater"
"Nigeria",4534,28,28,0,28,100,"Area equipped by direct use of not treated municipal wastewater"
"Nigeria",4535,28,28,0,28,100,"Direct use of treated municipal wastewater"
"Nigeria",4536,28,16,0,16,57.1428571428571,"Overlap: between surface water and groundwater"
"Nigeria",4538,28,20,0,20,71.4285714285714,"% of economically active population active in agriculture"
"Niue",4103,13,1,0,1,7.69230769230769,"Cultivated area (arable land + permanent crops)"
"Niue",4105,13,1,0,1,7.69230769230769,"Rural population"
"Niue",4107,13,2,0,2,15.3846153846154,"Population density"
"Niue",4108,13,5,0,5,38.4615384615385,"Population economically active in agriculture"
"Niue",4150,13,13,0,13,100,"Long-term average annual precipitation in volume"
"Niue",4157,13,13,0,13,100,"Total internal renewable water resources (IRWR)"
"Niue",4158,13,13,0,13,100,"Total internal renewable water resources per capita"
"Niue",4164,13,1,0,1,7.69230769230769,"Surface water: accounted inflow"
"Niue",4176,13,1,0,1,7.69230769230769,"Surface water: total external renewable"
"Niue",4182,13,1,0,1,7.69230769230769,"Water resources: total external renewable"
"Niue",4185,13,13,0,13,100,"Total renewable surface water"
"Niue",4187,13,13,0,13,100,"Total renewable groundwater"
"Niue",4188,13,13,0,13,100,"Total renewable water resources"
"Niue",4190,13,13,0,13,100,"Total renewable water resources per capita"
"Niue",4192,13,13,13,0,0,"Dependency ratio"
"Niue",4196,13,13,0,13,100,"Total exploitable water resources"
"Niue",4253,13,13,0,13,100,"Total water withdrawal"
"Niue",4254,13,13,13,0,0,"Agricultural water withdrawal as % of total water withdrawal"
"Niue",4255,13,13,13,0,0,"Municipal water withdrawal as % of total withdrawal"
"Niue",4256,13,13,13,0,0,"Industrial water withdrawal as % of total water withdrawal"
"Niue",4257,13,13,0,13,100,"Total water withdrawal per capita"
"Niue",4263,13,13,0,13,100,"Total freshwater withdrawal (primary and secondary)"
"Niue",4271,13,13,13,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Niue",4273,13,13,13,0,0,"Agricultural water withdrawal as % of total renewable water resources"
"Niue",4275,13,13,13,0,0,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Niue",4300,13,13,0,13,100,"Total cultivated area drained"
"Niue",4305,13,13,0,13,100,"% of total cultivated area drained"
"Niue",4311,13,13,0,13,100,"Area equipped for full control irrigation: total"
"Niue",4313,13,13,0,13,100,"Area equipped for irrigation: total"
"Niue",4317,13,13,0,13,100,"Total agricultural water managed area"
"Niue",4319,13,13,13,0,0,"% of agricultural water managed area equipped for irrigation"
"Niue",4323,13,13,13,0,0,"% of area equipped for irrigation by groundwater"
"Niue",4324,13,13,13,0,0,"% of area equipped for irrigation by surface water"
"Niue",4325,13,13,13,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Niue",4327,13,13,13,0,0,"% of area equipped for irrigation power irrigated"
"Niue",4328,13,13,13,0,0,"% of the area equipped for irrigation actually irrigated"
"Niue",4330,13,13,13,0,0,"% of irrigation potential equipped for irrigation"
"Niue",4331,13,13,0,13,100,"% of the cultivated area equipped for irrigation"
"Niue",4445,13,13,13,0,0,"% of area equipped for irrigation salinized"
"Niue",4446,13,13,13,0,0,"% of area equipped for irrigation drained"
"Niue",4448,13,13,0,13,100,"Other agricultural water managed area"
"Niue",4450,13,13,13,0,0,"Freshwater withdrawal as % of internal renewable water resources"
"Niue",4455,13,13,0,13,100,"Conservation agriculture area as % of arable land area"
"Niue",4457,13,13,0,13,100,"Municipal water withdrawal per capita (total population)"
"Niue",4458,13,13,0,13,100,"GDP per Capita"
"Niue",4459,13,13,0,13,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Niue",4462,13,13,13,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Niue",4463,13,13,13,0,0,"% of area equipped for full control irrigation actually irrigated"
"Niue",4464,13,13,13,0,0,"Irrigated cropping intensity"
"Niue",4466,13,13,13,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Niue",4467,13,13,13,0,0,"Freshwater withdrawal as % of total water withdrawal"
"Niue",4468,13,13,0,13,100,"Municipal water withdrawal per capita (urban population)"
"Niue",4470,13,1,0,1,7.69230769230769,"% of total country area cultivated"
"Niue",4471,13,13,0,13,100,"Dam capacity per capita"
"Niue",4509,13,13,0,13,100,"Exploitable: total renewable surface water"
"Niue",4514,13,13,13,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Niue",4531,13,13,0,13,100,"Industrial water withdrawal per capita"
"Niue",4532,13,13,0,13,100,"Agricultural water withdrawal per capita"
"Niue",4533,13,13,0,13,100,"Area equipped by direct use of treated municipal wastewater"
"Niue",4534,13,13,0,13,100,"Area equipped by direct use of not treated municipal wastewater"
"Niue",4535,13,13,0,13,100,"Direct use of treated municipal wastewater"
"Niue",4536,13,13,0,13,100,"Overlap: between surface water and groundwater"
"Niue",4538,13,5,0,5,38.4615384615385,"% of economically active population active in agriculture"
"Romania",4103,29,17,0,17,58.6206896551724,"Cultivated area (arable land + permanent crops)"
"Romania",4105,29,17,0,17,58.6206896551724,"Rural population"
"Romania",4107,29,18,0,18,62.0689655172414,"Population density"
"Romania",4108,29,21,0,21,72.4137931034483,"Population economically active in agriculture"
"Romania",4150,29,17,0,17,58.6206896551724,"Long-term average annual precipitation in volume"
"Romania",4157,29,17,0,17,58.6206896551724,"Total internal renewable water resources (IRWR)"
"Romania",4158,29,18,0,18,62.0689655172414,"Total internal renewable water resources per capita"
"Romania",4164,29,17,0,17,58.6206896551724,"Surface water: accounted inflow"
"Romania",4176,29,17,0,17,58.6206896551724,"Surface water: total external renewable"
"Romania",4182,29,17,0,17,58.6206896551724,"Water resources: total external renewable"
"Romania",4185,29,17,0,17,58.6206896551724,"Total renewable surface water"
"Romania",4187,29,17,0,17,58.6206896551724,"Total renewable groundwater"
"Romania",4188,29,17,0,17,58.6206896551724,"Total renewable water resources"
"Romania",4190,29,18,0,18,62.0689655172414,"Total renewable water resources per capita"
"Romania",4192,29,17,0,17,58.6206896551724,"Dependency ratio"
"Romania",4196,29,29,0,29,100,"Total exploitable water resources"
"Romania",4253,29,20,0,20,68.9655172413793,"Total water withdrawal"
"Romania",4254,29,19,0,19,65.5172413793103,"Agricultural water withdrawal as % of total water withdrawal"
"Romania",4255,29,20,0,20,68.9655172413793,"Municipal water withdrawal as % of total withdrawal"
"Romania",4256,29,20,0,20,68.9655172413793,"Industrial water withdrawal as % of total water withdrawal"
"Romania",4257,29,25,0,25,86.2068965517241,"Total water withdrawal per capita"
"Romania",4263,29,29,0,29,100,"Total freshwater withdrawal (primary and secondary)"
"Romania",4271,29,28,0,28,96.551724137931,"Agricultural water requirement as % of agricultural water withdrawal"
"Romania",4273,29,25,0,25,86.2068965517241,"Agricultural water withdrawal as % of total renewable water resources"
"Romania",4275,29,25,0,25,86.2068965517241,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Romania",4300,29,29,0,29,100,"Total cultivated area drained"
"Romania",4305,29,29,0,29,100,"% of total cultivated area drained"
"Romania",4311,29,28,0,28,96.551724137931,"Area equipped for full control irrigation: total"
"Romania",4313,29,29,0,29,100,"Area equipped for irrigation: total"
"Romania",4317,29,29,0,29,100,"Total agricultural water managed area"
"Romania",4319,29,19,0,19,65.5172413793103,"% of agricultural water managed area equipped for irrigation"
"Romania",4323,29,29,0,29,100,"% of area equipped for irrigation by groundwater"
"Romania",4324,29,29,0,29,100,"% of area equipped for irrigation by surface water"
"Romania",4325,29,29,0,29,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Romania",4327,29,29,0,29,100,"% of area equipped for irrigation power irrigated"
"Romania",4328,29,26,0,26,89.6551724137931,"% of the area equipped for irrigation actually irrigated"
"Romania",4330,29,27,0,27,93.1034482758621,"% of irrigation potential equipped for irrigation"
"Romania",4331,29,28,0,28,96.551724137931,"% of the cultivated area equipped for irrigation"
"Romania",4445,29,29,0,29,100,"% of area equipped for irrigation salinized"
"Romania",4446,29,29,0,29,100,"% of area equipped for irrigation drained"
"Romania",4448,29,29,0,29,100,"Other agricultural water managed area"
"Romania",4450,29,25,0,25,86.2068965517241,"Freshwater withdrawal as % of internal renewable water resources"
"Romania",4455,29,29,0,29,100,"Conservation agriculture area as % of arable land area"
"Romania",4457,29,26,0,26,89.6551724137931,"Municipal water withdrawal per capita (total population)"
"Romania",4458,29,22,0,22,75.8620689655172,"GDP per Capita"
"Romania",4459,29,27,0,27,93.1034482758621,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Romania",4462,29,29,0,29,100,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Romania",4463,29,26,0,26,89.6551724137931,"% of area equipped for full control irrigation actually irrigated"
"Romania",4464,29,29,0,29,100,"Irrigated cropping intensity"
"Romania",4466,29,29,0,29,100,"% of area equipped by direct use of treated municipal wastewater"
"Romania",4467,29,19,0,19,65.5172413793103,"Freshwater withdrawal as % of total water withdrawal"
"Romania",4468,29,26,0,26,89.6551724137931,"Municipal water withdrawal per capita (urban population)"
"Romania",4470,29,17,0,17,58.6206896551724,"% of total country area cultivated"
"Romania",4471,29,28,0,28,96.551724137931,"Dam capacity per capita"
"Romania",4509,29,29,0,29,100,"Exploitable: total renewable surface water"
"Romania",4514,29,29,0,29,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Romania",4531,29,26,0,26,89.6551724137931,"Industrial water withdrawal per capita"
"Romania",4532,29,25,0,25,86.2068965517241,"Agricultural water withdrawal per capita"
"Romania",4533,29,29,0,29,100,"Area equipped by direct use of treated municipal wastewater"
"Romania",4534,29,29,0,29,100,"Area equipped by direct use of not treated municipal wastewater"
"Romania",4535,29,29,0,29,100,"Direct use of treated municipal wastewater"
"Romania",4536,29,17,0,17,58.6206896551724,"Overlap: between surface water and groundwater"
"Romania",4538,29,21,0,21,72.4137931034483,"% of economically active population active in agriculture"
"Russian Federation",4103,17,11,0,11,64.7058823529412,"Cultivated area (arable land + permanent crops)"
"Russian Federation",4105,17,11,0,11,64.7058823529412,"Rural population"
"Russian Federation",4107,17,12,0,12,70.5882352941177,"Population density"
"Russian Federation",4108,17,11,0,11,64.7058823529412,"Population economically active in agriculture"
"Russian Federation",4150,17,11,0,11,64.7058823529412,"Long-term average annual precipitation in volume"
"Russian Federation",4157,17,11,0,11,64.7058823529412,"Total internal renewable water resources (IRWR)"
"Russian Federation",4158,17,12,0,12,70.5882352941177,"Total internal renewable water resources per capita"
"Russian Federation",4164,17,11,0,11,64.7058823529412,"Surface water: accounted inflow"
"Russian Federation",4176,17,11,0,11,64.7058823529412,"Surface water: total external renewable"
"Russian Federation",4182,17,11,0,11,64.7058823529412,"Water resources: total external renewable"
"Russian Federation",4185,17,11,0,11,64.7058823529412,"Total renewable surface water"
"Russian Federation",4187,17,11,0,11,64.7058823529412,"Total renewable groundwater"
"Russian Federation",4188,17,11,0,11,64.7058823529412,"Total renewable water resources"
"Russian Federation",4190,17,12,0,12,70.5882352941177,"Total renewable water resources per capita"
"Russian Federation",4192,17,11,0,11,64.7058823529412,"Dependency ratio"
"Russian Federation",4196,17,17,0,17,100,"Total exploitable water resources"
"Russian Federation",4253,17,15,0,15,88.2352941176471,"Total water withdrawal"
"Russian Federation",4254,17,15,0,15,88.2352941176471,"Agricultural water withdrawal as % of total water withdrawal"
"Russian Federation",4255,17,15,0,15,88.2352941176471,"Municipal water withdrawal as % of total withdrawal"
"Russian Federation",4256,17,15,0,15,88.2352941176471,"Industrial water withdrawal as % of total water withdrawal"
"Russian Federation",4257,17,17,0,17,100,"Total water withdrawal per capita"
"Russian Federation",4263,17,17,0,17,100,"Total freshwater withdrawal (primary and secondary)"
"Russian Federation",4271,17,17,0,17,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Russian Federation",4273,17,17,0,17,100,"Agricultural water withdrawal as % of total renewable water resources"
"Russian Federation",4275,17,17,0,17,100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Russian Federation",4300,17,17,0,17,100,"Total cultivated area drained"
"Russian Federation",4305,17,17,0,17,100,"% of total cultivated area drained"
"Russian Federation",4311,17,17,0,17,100,"Area equipped for full control irrigation: total"
"Russian Federation",4313,17,17,0,17,100,"Area equipped for irrigation: total"
"Russian Federation",4317,17,17,0,17,100,"Total agricultural water managed area"
"Russian Federation",4319,17,15,0,15,88.2352941176471,"% of agricultural water managed area equipped for irrigation"
